Date,total_volume,total_dollar,valid_close_assets,valid_volume_assets
2019-07-08,109252551,7626200303.664593,23,23
2019-07-09,107883238,8781577010.547104,23,23
2019-07-10,100571575,7905298674.672401,23,23
2019-07-11,122401783,9719180826.914185,23,23
2019-07-12,124094367,10316647333.736782,23,23
2019-07-15,109086554,8913116537.362093,23,23
2019-07-16,110467242,8807595006.35009,23,23
2019-07-17,117158057,9756850758.078093,23,23
2019-07-18,128168398,10579452247.192501,23,23
2019-07-19,127714001,11812655684.267132,23,23
2019-07-22,116269250,8986929312.75819,23,23
2019-07-23,144757646,10097239465.740593,23,23
2019-07-24,136326475,11632346778.740086,23,23
2019-07-25,140045637,12337483749.904465,23,23
2019-07-26,111029185,9013854005.987995,23,23
2019-07-29,112496100,9341612137.92566,23,23
2019-07-30,127232572,10034047552.437937,23,23
2019-07-31,191667535,13550686969.46027,23,23
2019-08-01,177204676,13131950717.1955,23,23
2019-08-02,168472697,12088384595.721153,23,23
2019-08-05,185896069,13597600351.856976,23,23
2019-08-06,168076528,12429930874.533146,23,23
2019-08-07,209926985,14891522044.834875,23,23
2019-08-08,146575450,10796292745.839354,23,23
2019-08-09,123697941,8816052886.213385,23,23
2019-08-12,108356797,7805367811.17639,23,23
2019-08-13,130402822,9389838546.364597,23,23
2019-08-14,182252196,12583741951.555046,23,23
2019-08-15,206156762,12560803721.849173,23,23
2019-08-16,166857518,10812849440.265469,23,23
2019-08-19,125040139,8818128742.030502,23,23
2019-08-20,115942828,7930538909.284199,23,23
2019-08-21,109690281,7738343474.710884,23,23
2019-08-22,113518234,9384366358.751572,23,23
2019-08-23,198401932,15443754391.734207,23,23
2019-08-26,122764419,8987993844.193092,23,23
2019-08-27,194794219,11537694560.82061,23,23
2019-08-28,127660651,8200890318.417173,23,23
2019-08-29,122602032,8423336815.611671,23,23
2019-08-30,116805771,8229302104.059986,23,23
2019-09-03,123323226,8715854445.173304,23,23
2019-09-04,116419366,7895635051.722403,23,23
2019-09-05,144791105,10266408966.433784,23,23
2019-09-06,114751037,8162511137.376228,23,23
2019-09-09,145303284,10586897190.437828,23,23
2019-09-10,177146411,13370234802.27066,23,23
2019-09-11,155361360,12627198012.002132,23,23
2019-09-12,171337837,10820906026.328388,23,23
2019-09-13,135949249,8962247232.126709,23,23
2019-09-16,138458055,9814599545.658955,23,23
2019-09-17,124456923,8891900212.489525,23,23
2019-09-18,111665499,8340153835.903795,23,23
2019-09-19,122883468,8399667393.09314,23,23
2019-09-20,247950584,19650452116.774784,23,23
2019-09-23,100984964,7581712414.41016,23,23
2019-09-24,138580568,10445273277.776953,23,23
2019-09-25,135567044,9005283425.755257,23,23
2019-09-26,123022538,9082473389.26878,23,23
2019-09-27,116553220,8124180077.942467,23,23
2019-09-30,130427337,8615688667.659246,23,23
2019-10-01,130117687,9156766168.986668,23,23
2019-10-02,156636745,11060249920.285612,23,23
2019-10-03,143289748,9072764921.33982,23,23
2019-10-04,149570257,8294803074.350241,23,23
2019-10-07,111411577,6979587117.802732,23,23
2019-10-08,131558712,9227511268.587526,23,23
2019-10-09,101543336,7043320241.039219,23,23
2019-10-10,121482367,7232269771.766481,23,23
2019-10-11,134456971,9447073904.267477,23,23
2019-10-14,93887372,6356853626.8214245,23,23
2019-10-15,117143752,8555645498.821278,23,23
2019-10-16,137130932,9814448619.021778,23,23
2019-10-17,125675690,9550978260.234127,23,23
2019-10-18,177071734,16040065501.545471,23,23
2019-10-21,139216957,13415727306.20472,23,23
2019-10-22,148369563,12270591234.5967,23,23
2019-10-23,131622090,12200554304.031769,23,23
2019-10-24,120442417,10123760394.497238,23,23
2019-10-25,123667013,9187662437.329731,23,23
2019-10-28,134640002,9845771829.024136,23,23
2019-10-29,140110051,10866526067.115433,23,23
2019-10-30,157571569,11462337354.036812,23,23
2019-10-31,157184025,11274180788.936508,23,23
2019-11-01,133560229,10090961634.466606,23,23
2019-11-04,166729820,12384416489.82955,23,23
2019-11-05,177455857,12744616435.674042,23,23
2019-11-06,199028654,11411849691.038136,23,23
2019-11-07,169653866,11890884186.515598,23,23
2019-11-08,138603715,10604360073.996853,23,23
2019-11-11,113324301,10814153232.11723,23,23
2019-11-12,135857104,10895537701.336609,23,23
2019-11-13,158373003,14619679239.302376,23,23
2019-11-14,142644830,12124250856.717117,23,23
2019-11-15,146195585,11734431849.707218,23,23
2019-11-18,146551847,11253333328.914124,23,23
2019-11-19,142866691,11337397929.363056,23,23
2019-11-20,144497708,10686838496.415318,23,23
2019-11-21,123442908,9014401055.050438,23,23
2019-11-22,120206124,9451487224.048462,23,23
2019-11-25,127352176,9923047232.864586,23,23
2019-11-26,187029394,15106596509.980759,23,23
2019-11-27,103961510,7955899144.628799,23,23
2019-11-29,72132067,5292927404.580154,23,23
2019-12-02,133581091,10282011394.850449,23,23
2019-12-03,143541836,10924018255.405376,23,23
2019-12-04,131849616,9473398247.689026,23,23
2019-12-05,135494862,10164340076.026855,23,23
2019-12-06,121441189,9213099991.115734,23,23
2019-12-09,112984568,8803483105.671211,23,23
2019-12-10,112718421,8352409826.712429,23,23
2019-12-11,125869966,10652747535.70591,23,23
2019-12-12,148619590,11418455189.861809,23,23
2019-12-13,128782299,9698994961.478134,23,23
2019-12-16,151013692,14605690994.481365,23,23
2019-12-17,158602848,14473688320.84151,23,23
2019-12-18,157629496,12585617239.909687,23,23
2019-12-19,143878610,11652803272.045517,23,23
2019-12-20,270421160,21325982043.57615,23,23
2019-12-23,126313715,11872292147.625572,23,23
2019-12-24,46740625,4481489845.020653,23,23
2019-12-26,73257440,6314283389.673595,23,23
2019-12-27,81444456,6769341544.727837,23,23
2019-12-30,91951406,7600014271.37904,23,23
2019-12-31,97004328,7998041799.947762,23,23
2020-01-02,133231895,10937414464.285969,23,23
2020-01-03,127092742,10125346215.152916,23,23
2020-01-06,150470188,11995292479.691757,23,23
2020-01-07,138689389,12569891673.33081,23,23
2020-01-08,136983360,11712745695.273346,23,23
2020-01-09,130033592,11155853799.554508,23,23
2020-01-10,117293812,9464060063.203056,23,23
2020-01-13,128212755,10819520831.379898,23,23
2020-01-14,148230213,12537668610.6898,23,23
2020-01-15,127877907,9855076419.47631,23,23
2020-01-16,116949149,9452792427.173565,23,23
2020-01-17,167576065,14974194897.841057,23,23
2020-01-21,168676234,16877238081.90333,23,23
2020-01-22,168314256,16600791221.284042,23,23
2020-01-23,157944220,14008288850.70697,23,23
2020-01-24,166392010,16537673043.931953,23,23
2020-01-27,153033403,12827481002.114594,23,23
2020-01-28,145979130,11841791320.180092,23,23
2020-01-29,166078251,14707504345.324753,23,23
2020-01-30,170114813,13305651922.681767,23,23
2020-01-31,215020851,16716336195.99364,23,23
2020-02-03,161825158,12641845236.595688,23,23
2020-02-04,183486941,14461933178.24583,23,23
2020-02-05,207990167,17490346802.79999,23,23
2020-02-06,150909981,14684897188.551796,23,23
2020-02-07,132844569,11336768215.0492,23,23
2020-02-10,125170754,10260438232.85432,23,23
2020-02-11,118350151,10066826410.541779,23,23
2020-02-12,142625742,11108936994.401115,23,23
2020-02-13,130153179,10398663986.32634,23,23
2020-02-14,116715962,9640792411.107687,23,23
2020-02-18,141283640,10016489012.902903,23,23
2020-02-19,122566639,9482841932.086075,23,23
2020-02-20,132178549,9224298566.785728,23,23
2020-02-21,159780632,11136298986.704502,23,23
2020-02-24,214607609,15615370727.218208,23,23
2020-02-25,250877548,17473885902.907913,23,23
2020-02-26,221963930,16764148698.87859,23,23
2020-02-27,298311385,21420230485.080917,23,23
2020-02-28,426831338,30596630431.482292,23,23
2020-03-02,280610409,20972863779.29923,23,23
2020-03-03,298399387,20092907732.33381,23,23
2020-03-04,222244910,16028432353.144554,23,23
2020-03-05,270508107,19693069722.38116,23,23
2020-03-06,300331968,20921645061.507187,23,23
2020-03-09,357103720,22406157144.551098,23,23
2020-03-10,325057218,21478740055.14562,23,23
2020-03-11,322666278,22298529403.228485,23,23
2020-03-12,423576728,26526732430.417385,23,23
2020-03-13,408365268,25772386078.352642,23,23
2020-03-16,371172338,21881343086.7579,23,23
2020-03-17,401195414,25887620860.307,23,23
2020-03-18,426083521,25827843470.812763,23,23
2020-03-19,371887133,21356905846.12996,23,23
2020-03-20,458243974,23421647642.461205,23,23
2020-03-23,403722235,21610580776.925472,23,23
2020-03-24,403464385,23699880095.265995,23,23
2020-03-25,423979379,29691475505.004955,23,23
2020-03-26,377691284,28262854543.359272,23,23
2020-03-27,321494610,22235021482.84146,23,23
2020-03-30,320310816,23026922831.61831,23,23
2020-03-31,318894731,20374362661.112564,23,23
2020-04-01,294414330,18062860659.98674,23,23
2020-04-02,319621934,18578984867.494526,23,23
2020-04-03,267378805,15677037561.388325,23,23
2020-04-06,321773768,22610092626.60292,23,23
2020-04-07,326876340,22554565869.384712,23,23
2020-04-08,272279638,18826562352.270397,23,23
2020-04-09,318417664,21606467071.342743,23,23
2020-04-13,220511102,14811201340.052116,23,23
2020-04-14,256309436,17735073500.948997,23,23
2020-04-15,250556432,17584247550.718063,23,23
2020-04-16,259953371,17743773426.286892,23,23
2020-04-17,309829454,22394793814.034595,23,23
2020-04-20,257771326,17200055756.11621,23,23
2020-04-21,272795291,16952863713.427189,23,23
2020-04-22,204342497,13278594095.233307,23,23
2020-04-23,229347132,15468716219.05972,23,23
2020-04-24,226287387,15066855595.17429,23,23
2020-04-27,229139644,15906810200.977348,23,23
2020-04-28,260885019,17839751960.480587,23,23
2020-04-29,293835511,21536835395.248642,23,23
2020-04-30,279010238,19159993778.182346,23,23
2020-05-01,221828245,14970986275.09418,23,23
2020-05-04,222508920,14624000808.456139,23,23
2020-05-05,218057714,14636490537.02009,23,23
2020-05-06,244098417,16812130591.156395,23,23
2020-05-07,238521435,14616421989.819124,23,23
2020-05-08,207922092,13818400339.166372,23,23
2020-05-11,183611612,12163888693.796453,23,23
2020-05-12,208164887,13009886196.32933,23,23
2020-05-13,263664686,15718671454.396059,23,23
2020-05-14,257351692,16541023111.223991,23,23
2020-05-15,282356296,17875886899.24196,23,23
2020-05-18,327540549,22251183115.950813,23,23
2020-05-19,218626023,14564095340.277231,23,23
2020-05-20,209600225,13837501005.170439,23,23
2020-05-21,203178691,15665608780.354065,23,23
2020-05-22,150503313,10190819621.329514,23,23
2020-05-26,232027706,16265554368.764984,23,23
2020-05-27,241777203,17256196678.41648,23,23
2020-05-28,268580773,16879101903.170483,23,23
2020-05-29,325858120,20281951314.096718,23,23
2020-06-01,173152848,11784872681.52002,23,23
2020-06-02,204234183,13001780850.011667,23,23
2020-06-03,247591092,21803759344.381386,23,23
2020-06-04,241999181,22505697659.923454,23,23
2020-06-05,343041031,34623462049.60516,23,23
2020-06-08,300393026,31237444571.04135,23,23
2020-06-09,254950295,25266351514.600258,23,23
2020-06-10,288827029,29572272028.016712,23,23
2020-06-11,376953286,33118775645.5738,23,23
2020-06-12,301624938,29164918670.888817,23,23
2020-06-15,283695259,26662940545.590073,23,23
2020-06-16,276271347,26909260232.873066,23,23
2020-06-17,206788727,18523532890.84537,23,23
2020-06-18,234671458,20299676347.30876,23,23
2020-06-19,408016617,31229744285.837246,23,23
2020-06-22,211429363,18842033991.789143,23,23
2020-06-23,203454995,17911870339.142067,23,23
2020-06-24,270038985,21562446902.085495,23,23
2020-06-25,223090983,19484610870.673515,23,23
2020-06-26,317678664,23949950923.446655,23,23
2020-06-29,229183711,23429029248.896164,23,23
2020-06-30,236719092,21501499132.49607,23,23
2020-07-01,206413457,17339629678.424805,23,23
2020-07-02,175571186,14948577084.129654,23,23
2020-07-06,193810262,17429508557.260986,23,23
2020-07-07,180702855,14506371709.627102,23,23
2020-07-08,187692562,15309658620.0662,23,23
2020-07-09,196106524,14429948967.745598,23,23
2020-07-10,182127772,15343214480.661526,23,23
2020-07-13,198935060,16898457113.258627,23,23
2020-07-14,207214912,16675345792.617125,23,23
2020-07-15,217349805,19339314072.81717,23,23
2020-07-16,159722331,14151990725.163364,23,23
2020-07-17,165965697,12821660967.04932,23,23
2020-07-20,167238673,13114436006.164455,23,23
2020-07-21,222375231,17786313497.93685,23,23
2020-07-22,188516321,14433098905.093037,23,23
2020-07-23,161580156,13170792500.621397,23,23
2020-07-24,155041287,12628092490.326332,23,23
2020-07-27,191710066,14806497449.451435,23,23
2020-07-28,182771252,13286058774.27184,23,23
2020-07-29,197446415,16725306217.983433,23,23
2020-07-30,198974130,14160746784.316147,23,23
2020-07-31,245494023,16519505515.887344,23,23
2020-08-03,185303718,14580684297.65459,23,23
2020-08-04,175137549,13866850050.738829,23,23
2020-08-05,229688685,21606771029.84564,23,23
2020-08-06,173977980,15213476952.541847,23,23
2020-08-07,155392817,11804755673.78934,23,23
2020-08-10,173725406,14676927066.498877,23,23
2020-08-11,233428348,21543081118.68393,23,23
2020-08-12,181415963,15727797010.522877,23,23
2020-08-13,140191857,11037384676.055511,23,23
2020-08-14,147770390,12463609259.92221,23,23
2020-08-17,150542526,11534980322.075083,23,23
2020-08-18,134091775,10493965087.97559,23,23
2020-08-19,146562606,11965001571.05785,23,23
2020-08-20,131638435,10188699077.422596,23,23
2020-08-21,149307209,10643879560.585285,23,23
2020-08-24,169718773,15012577287.258286,23,23
2020-08-25,159978176,13121998846.877617,23,23
2020-08-26,153145081,10970789774.387135,23,23
2020-08-27,180467337,14310485889.486952,23,23
2020-08-28,186413849,13809285961.477398,23,23
2020-08-31,198651404,13144958846.462852,23,23
2020-09-01,164443735,11665245937.432373,23,23
2020-09-02,199687015,14067851540.392693,23,23
2020-09-03,223607874,16508284526.48261,23,23
2020-09-04,190486350,13785537096.06554,23,23
2020-09-08,229868526,15679801339.349947,23,23
2020-09-09,193957194,13176892714.56626,23,23
2020-09-10,187939110,11948350014.889032,23,23
2020-09-11,175426186,10771890656.141928,23,23
2020-09-14,171727401,11014845267.9856,23,23
2020-09-15,164308754,10444120262.908249,23,23
2020-09-16,237492111,14471835428.008272,23,23
2020-09-17,207471811,13216848687.35709,23,23
2020-09-18,293812625,18115229985.786053,23,23
2020-09-21,230028940,15053825139.545013,23,23
2020-09-22,167644002,10664112898.951015,23,23
2020-09-23,185532547,11876490998.296762,23,23
2020-09-24,179348516,12130605880.849125,23,23
2020-09-25,164532740,11828153001.007956,23,23
2020-09-28,175730567,13970226009.398045,23,23
2020-09-29,146011963,10258875737.957035,23,23
2020-09-30,210248607,16544336166.034517,23,23
2020-10-01,196029565,13839844498.558397,23,23
2020-10-02,178184489,13146331839.054104,23,23
2020-10-05,145045341,10391905082.005466,23,23
2020-10-06,218798836,16534106259.844505,23,23
2020-10-07,172077918,12488165186.352203,23,23
2020-10-08,190728014,13627733954.72252,23,23
2020-10-09,196369849,13134586085.194149,23,23
2020-10-12,152674734,10881342353.186436,23,23
2020-10-13,173443814,13103729588.643528,23,23
2020-10-14,145293289,10027770984.128338,23,23
2020-10-15,144806424,10086448802.539879,23,23
2020-10-16,191493708,14997728568.138573,23,23
2020-10-19,161327928,11375913684.772373,23,23
2020-10-20,170890447,11713037087.526653,23,23
2020-10-21,151971428,9919705093.21243,23,23
2020-10-22,165126182,10635675763.090137,23,23
2020-10-23,149972901,9369210684.042995,23,23
2020-10-26,184349040,12170118911.382698,23,23
2020-10-27,184000010,11938868667.66727,23,23
2020-10-28,263984389,15777572085.455402,23,23
2020-10-29,197433077,11994057454.088852,23,23
2020-10-30,216017906,13008074565.822697,23,23
2020-11-02,191762532,12018816158.07269,23,23
2020-11-03,175299310,11195920394.561485,23,23
2020-11-04,203000396,13140664229.37841,23,23
2020-11-05,174241175,11467694466.025059,23,23
2020-11-06,152265622,9425020494.616356,23,23
2020-11-09,398051623,30708013915.772415,23,23
2020-11-10,287543502,23561443865.42301,23,23
2020-11-11,197156612,15366947905.838814,23,23
2020-11-12,177289671,13149147095.140598,23,23
2020-11-13,184972282,14641075097.125603,23,23
2020-11-16,247500315,21651030574.28957,23,23
2020-11-17,211158061,18737509442.670876,23,23
2020-11-18,241306917,24272209982.119503,23,23
2020-11-19,189907801,16769740116.127892,23,23
2020-11-20,161321217,12910294798.335724,23,23
2020-11-23,200971165,17005671379.765331,23,23
2020-11-24,271289701,22260906841.62259,23,23
2020-11-25,181003374,14429564462.161034,23,23
2020-11-27,97356725,7557007900.065308,23,23
2020-11-30,307203075,20820769148.51603,23,23
2020-12-01,199719357,14940060854.914246,23,23
2020-12-02,192924532,16230261180.436493,23,23
2020-12-03,237828606,22122456697.567272,23,23
2020-12-04,214129723,18492102559.4442,23,23
2020-12-07,205031920,18737094905.551846,23,23
2020-12-08,182025410,14810567280.465523,23,23
2020-12-09,220756991,16710947545.046764,23,23
2020-12-10,189930115,14944933415.244946,23,23
2020-12-11,247458465,27937359347.96961,23,23
2020-12-14,226906410,20175911053.35341,23,23
2020-12-15,193328643,16818560242.638836,23,23
2020-12-16,189476862,15140288674.738304,23,23
2020-12-17,169891026,14330268667.92797,23,23
2020-12-18,369507719,28649352950.040203,23,23
2020-12-21,194962058,15621410832.762428,23,23
2020-12-22,153347917,11536235157.475311,23,23
2020-12-23,128150688,10476750802.37408,23,23
2020-12-24,56925201,4662980582.619644,23,23
2020-12-28,126616238,10138947410.006157,23,23
2020-12-29,124282977,10330271766.440193,23,23
2020-12-30,126524042,10537480760.029305,23,23
2020-12-31,121466296,9678693120.780708,23,23
2021-01-04,205341967,17218549985.3284,23,23
2021-01-05,200165062,15786109260.02708,23,23
2021-01-06,237971442,18323146369.019974,23,23
2021-01-07,218004080,16133200063.841839,23,23
2021-01-08,193263478,15046381475.459225,23,23
2021-01-11,189012434,14661491434.16212,23,23
2021-01-12,183339983,13938036201.39323,23,23
2021-01-13,164079490,12260237983.687874,23,23
2021-01-14,219949241,16234917765.951645,23,23
2021-01-15,208590282,15483606271.114094,23,23
2021-01-19,181057213,14121974943.177883,23,23
2021-01-20,169893391,13423908721.53326,23,23
2021-01-21,175723631,13742501253.33157,23,23
2021-01-22,182379559,14770107538.546608,23,23
2021-01-25,214831428,16335361589.673584,23,23
2021-01-26,212529808,15816426971.476353,23,23
2021-01-27,287928038,22717128199.54881,23,23
2021-01-28,210641025,15895091560.648155,23,23
2021-01-29,259122518,19898632672.510178,23,23
2021-02-01,163246676,12174300952.41695,23,23
2021-02-02,183839059,14780787974.30391,23,23
2021-02-03,158065010,12317510385.476467,23,23
2021-02-04,174659762,13440041283.393608,23,23
2021-02-05,158622744,12037228479.553844,23,23
2021-02-08,182630420,14851271070.197586,23,23
2021-02-09,161087302,13172974002.669243,23,23
2021-02-10,160248317,13245732637.478706,23,23
2021-02-11,156316369,12875312981.484936,23,23
2021-02-12,146170966,13429537731.293488,23,23
2021-02-16,168190998,13787278313.443905,23,23
2021-02-17,160902551,13058351133.740162,23,23
2021-02-18,146202778,12032344439.191807,23,23
2021-02-19,169895375,14313390981.931309,23,23
2021-02-22,207794422,18819549106.73714,23,23
2021-02-23,212743828,19057293832.71729,23,23
2021-02-24,212715803,21972933984.78277,23,23
2021-02-25,208859163,17912518101.004425,23,23
2021-02-26,265392874,20928507654.75698,23,23
2021-03-01,206209634,17386093419.434826,23,23
2021-03-02,182813801,14614371477.756145,23,23
2021-03-03,221252476,20310197813.492294,23,23
2021-03-04,289384413,24268847625.52888,23,23
2021-03-05,256419984,20951471197.92888,23,23
2021-03-08,258426181,22176528233.492195,23,23
2021-03-09,244394181,22327842218.2859,23,23
2021-03-10,254913940,23549600753.678413,23,23
2021-03-11,244432554,22906525522.956112,23,23
2021-03-12,210215087,22691348873.50105,23,23
2021-03-15,222768078,22885860658.786617,23,23
2021-03-16,199642022,19872487876.622913,23,23
2021-03-17,201454759,19777255247.083138,23,23
2021-03-18,207022058,19683971155.611755,23,23
2021-03-19,500956085,38025983458.68259,23,23
2021-03-22,185790186,16062151358.88744,23,23
2021-03-23,201862866,18277605921.84437,23,23
2021-03-24,188327734,18367113355.985016,23,23
2021-03-25,188975544,18730673906.449608,23,23
2021-03-26,195454148,17346537291.72792,23,23
2021-03-29,175387885,17548504037.486004,23,23
2021-03-30,147492765,13274490284.8348,23,23
2021-03-31,183323878,16226294956.900906,23,23
2021-04-01,155297441,13764317827.81702,23,23
2021-04-05,152917364,14238843360.38446,23,23
2021-04-06,144384396,12552676172.697079,23,23
2021-04-07,134309843,11759105714.14824,23,23
2021-04-08,140804785,12281982871.670769,23,23
2021-04-09,138207377,12972117105.094902,23,23
2021-04-12,131934466,11657799960.283295,23,23
2021-04-13,166729057,16144667699.37355,23,23
2021-04-14,156817846,14275711671.051865,23,23
2021-04-15,151013262,12875967177.104622,23,23
2021-04-16,175611422,15917804358.243393,23,23
2021-04-19,173014159,14047345773.75911,23,23
2021-04-20,222383385,19606328396.472504,23,23
2021-04-21,156245161,14289438583.854977,23,23
2021-04-22,167678829,14527352801.393166,23,23
2021-04-23,133848002,12595597941.332283,23,23
2021-04-26,141239085,12716500595.52591,23,23
2021-04-27,157015841,13576642006.773582,23,23
2021-04-28,162961976,14996438511.397377,23,23
2021-04-29,186860202,15378949510.574257,23,23
2021-04-30,186930747,15885863823.490604,23,23
2021-05-03,142634020,12950411664.353146,23,23
2021-05-04,175181316,16587842968.750858,23,23
2021-05-05,170472070,15412899987.903194,23,23
2021-05-06,161934614,14606292435.076263,23,23
2021-05-07,160283643,14514427847.192627,23,23
2021-05-10,185602251,17129927003.475945,23,23
2021-05-11,203251965,18289867686.440224,23,23
2021-05-12,197528908,17004001536.88084,23,23
2021-05-13,176152719,16166245346.58221,23,23
2021-05-14,164158619,16173006077.064491,23,23
2021-05-17,170506106,15193929615.900398,23,23
2021-05-18,159586432,13752520441.315678,23,23
2021-05-19,171972385,15140273970.470085,23,23
2021-05-20,130511449,11822585720.699642,23,23
2021-05-21,159290100,15133652870.50232,23,23
2021-05-24,122932389,11268327748.00698,23,23
2021-05-25,149639737,13642056189.201988,23,23
2021-05-26,143063985,12010784091.500832,23,23
2021-05-27,327754954,27487919519.6602,23,23
2021-05-28,185688648,14423292981.503918,23,23
2021-06-01,169660584,15248671863.95996,23,23
2021-06-02,145406127,13179776228.535465,23,23
2021-06-03,160219581,14008732090.149834,23,23
2021-06-04,147267278,12321210637.155403,23,23
2021-06-07,133288519,12056990144.376831,23,23
2021-06-08,161896630,14781924457.813889,23,23
2021-06-09,153555987,13171345229.325462,23,23
2021-06-10,161744666,15339679559.049278,23,23
2021-06-11,154951801,14193577371.756813,23,23
2021-06-14,146951876,13340570117.325981,23,23
2021-06-15,156382589,13690671644.432571,23,23
2021-06-16,179716316,15295284416.934345,23,23
2021-06-17,196709013,16471209976.64589,23,23
2021-06-18,310429640,24254781922.096672,23,23
2021-06-21,181288592,16683741418.25386,23,23
2021-06-22,146395886,12952446720.815048,23,23
2021-06-23,134004811,12237515278.271812,23,23
2021-06-24,134931197,13748731809.806664,23,23
2021-06-25,233005884,21323318682.733604,23,23
2021-06-28,146716875,14876566201.294647,23,23
2021-06-29,145527539,14447629761.520657,23,23
2021-06-30,154722863,13724325318.22512,23,23
2021-07-01,135814666,11926454480.526138,23,23
2021-07-02,142843157,14857728056.534409,23,23
2021-07-06,162688571,14637745197.340687,23,23
2021-07-07,139138677,12327318358.581497,23,23
2021-07-08,154629994,14666686926.650318,23,23
2021-07-09,142907837,12854211403.984638,23,23
2021-07-12,164285310,15378790193.057629,23,23
2021-07-13,142465422,14332641313.640839,23,23
2021-07-14,147975694,13397514655.020073,23,23
2021-07-15,150555036,13801446358.571926,23,23
2021-07-16,161901534,14421807104.884895,23,23
2021-07-19,240109778,21699695415.998825,23,23
2021-07-20,223291610,22906372776.687798,23,23
2021-07-21,156646568,13898516424.95808,23,23
2021-07-22,122518351,10833801270.39167,23,23
2021-07-23,117645206,10799378039.19289,23,23
2021-07-26,119422490,10895374200.366379,23,23
2021-07-27,143265992,12644905708.556904,23,23
2021-07-28,138057617,14102441419.697441,23,23
2021-07-29,126755749,11133555611.909863,23,23
2021-07-30,172431404,14916517291.72279,23,23
2021-08-02,157120656,12902211238.560791,23,23
2021-08-03,148150674,12924630478.083767,23,23
2021-08-04,146021597,12442744994.152065,23,23
2021-08-05,118452910,10709526067.271706,23,23
2021-08-06,118209042,10137551666.70058,23,23
2021-08-09,118009035,10342558387.646389,23,23
2021-08-10,131314915,11754948307.782692,23,23
2021-08-11,124947745,11993073130.311752,23,23
2021-08-12,110797780,10746785362.056168,23,23
2021-08-13,139486437,14437842354.18956,23,23
2021-08-16,125444982,11204809796.663292,23,23
2021-08-17,151008263,13918771261.906956,23,23
2021-08-18,148255333,12746143482.040928,23,23
2021-08-19,171738374,14347880664.919197,23,23
2021-08-20,124438645,11075596416.129871,23,23
2021-08-23,126961922,11573057643.25174,23,23
2021-08-24,120109716,10403625865.786835,23,23
2021-08-25,117037314,9740394179.95364,23,23
2021-08-26,115953079,9620515851.314083,23,23
2021-08-27,135054451,11272444606.123848,23,23
2021-08-30,115404743,9367995768.668118,23,23
2021-08-31,182782564,14488352610.416965,23,23
2021-09-01,141784091,11851368807.604927,23,23
2021-09-02,143330604,11867592083.3695,23,23
2021-09-03,117682519,9883406464.644691,23,23
2021-09-07,172791530,15419887414.635323,23,23
2021-09-08,151910253,12880417108.794186,23,23
2021-09-09,152739848,12954444568.369667,23,23
2021-09-10,152464180,11935233787.902603,23,23
2021-09-13,177993950,14926778157.978615,23,23
2021-09-14,172477061,14109121120.330402,23,23
2021-09-15,156726562,12876382319.01783,23,23
2021-09-16,146100961,11603569311.809181,23,23
2021-09-17,308883147,24399571552.489456,23,23
2021-09-20,210498635,17391920962.749172,23,23
2021-09-21,186585339,16116360186.018173,23,23
2021-09-22,163865273,14335919671.105583,23,23
2021-09-23,152826161,12519621585.857498,23,23
2021-09-24,130989564,10382727780.408772,23,23
2021-09-27,157635530,12996360575.587482,23,23
2021-09-28,198122896,15684052242.121445,23,23
2021-09-29,157937888,13976252186.71257,23,23
2021-09-30,205646350,16895373351.798012,23,23
2021-10-01,263835864,21212310341.589035,23,23
2021-10-04,220309708,17325169334.53786,23,23
2021-10-05,173547337,13728386460.672592,23,23
2021-10-06,161693148,13042991424.059906,23,23
2021-10-07,137950514,11905777462.197182,23,23
2021-10-08,122237320,9913144843.937134,23,23
2021-10-11,131306487,11111108252.5616,23,23
2021-10-12,161159101,12688289203.050556,23,23
2021-10-13,139511777,11819346149.518654,23,23
2021-10-14,141960073,12607180677.41439,23,23
2021-10-15,175495540,15139117852.073654,23,23
2021-10-18,158468030,14605048343.46286,23,23
2021-10-19,140973851,12493589246.054138,23,23
2021-10-20,137245473,12445780391.420433,23,23
2021-10-21,169503445,14716326975.421238,23,23
2021-10-22,138927125,11794393095.255676,23,23
2021-10-25,136420443,12267978254.499458,23,23
2021-10-26,151641010,13637124466.53926,23,23
2021-10-27,165851278,14918025491.292938,23,23
2021-10-28,168263744,13930027640.449615,23,23
2021-10-29,181266404,15308380674.811684,23,23
2021-11-01,139754627,12319514402.761505,23,23
2021-11-02,144467652,12579065392.17044,23,23
2021-11-03,132615686,11436419564.700615,23,23
2021-11-04,140954988,12517538731.724915,23,23
2021-11-05,183784083,17944543048.707138,23,23
2021-11-08,145711649,13777964816.157288,23,23
2021-11-09,159251834,13892690217.235489,23,23
2021-11-10,141566014,13035162469.007599,23,23
2021-11-11,160915794,18554771939.00853,23,23
2021-11-12,157598000,16131483520.74437,23,23
2021-11-15,153509742,16812669610.592873,23,23
2021-11-16,154866483,14392497222.346848,23,23
2021-11-17,146784980,13559610741.24076,23,23
2021-11-18,142974003,13384735530.508636,23,23
2021-11-19,193945663,18100456035.894573,23,23
2021-11-22,163162810,14284215941.597382,23,23
2021-11-23,156819224,14508126812.888794,23,23
2021-11-24,151455411,12312053762.717026,23,23
2021-11-26,173931136,15932941142.706924,23,23
2021-11-29,217686738,18793182606.596756,23,23
2021-11-30,306138084,25622883923.393204,23,23
