model_name,input_window,output_window,epoch,loss,val_loss
mlp_2x100_bn_l2,5,90,110,0.0031079950276762247,0.0021964809857308865
mlp_2x100_bn_l2,5,90,111,0.0030620319303125143,0.0020670725498348475
mlp_2x100_bn_l2,5,90,112,0.0029877042397856712,0.0020261239260435104
mlp_2x100_bn_l2,5,90,113,0.003330889390781522,0.002337006153538823
mlp_2x100_bn_l2,5,90,114,0.0036406146828085184,0.002233899664133787
mlp_2x100_bn_l2,5,90,115,0.0037784583400934935,0.00233849068172276
mlp_2x100_bn_l2,5,90,116,0.004649467300623655,0.002461798954755068
mlp_2x100_bn_l2,5,90,117,0.0036123120225965977,0.002368820132687688
mlp_2x100_bn_l2,5,90,118,0.0033925853203982115,0.0021365194115787745
mlp_2x100_bn_l2,5,90,119,0.0033934919629245996,0.0019206152064725757
mlp_2x100_bn_l2,5,90,120,0.003297968301922083,0.0020624720491468906
mlp_2x100_bn_l2,5,90,121,0.0031038857996463776,0.0018302245298400521
mlp_2x100_bn_l2,5,90,122,0.003029771149158478,0.0020322431810200214
mlp_2x100_bn_l2,5,90,123,0.003359021618962288,0.0022157069761306047
mlp_2x100_bn_l2,5,90,124,0.004413186106830835,0.0023048333823680878
mlp_2x100_bn_l2,5,90,125,0.004179532639682293,0.0022757595870643854
mlp_2x100_bn_l2,5,90,126,0.003697416977956891,0.00245645665563643
mlp_2x100_bn_l2,5,90,127,0.003492094809189439,0.001986438175663352
mlp_2x100_bn_l2,5,90,128,0.0030904985032975674,0.0019924696534872055
mlp_2x100_bn_l2,5,90,129,0.002903497079387307,0.001867659972049296
mlp_2x100_bn_l2,5,90,130,0.0030013963114470243,0.0019037408055737615
mlp_2x100_bn_l2,5,90,131,0.0029955811332911253,0.001905977027490735
mlp_2x100_bn_l2,5,90,132,0.0028148822020739317,0.0018474188400432467
mlp_2x100_bn_l2,5,90,133,0.002779061906039715,0.0018154655117541552
mlp_2x100_bn_l2,5,90,134,0.0027788113802671432,0.0017931851325556636
mlp_2x100_bn_l2,5,90,135,0.002712304936721921,0.001810218789614737
mlp_2x100_bn_l2,5,90,136,0.002728863153606653,0.001787395915016532
mlp_2x100_bn_l2,5,90,137,0.0027991635724902153,0.0019671123009175062
mlp_2x100_bn_l2,5,90,138,0.00290834647603333,0.0019299681298434734
mlp_2x100_bn_l2,5,90,139,0.0031863071490079165,0.0018449152121320367
mlp_2x100_bn_l2,5,90,140,0.003167160553857684,0.0017198185669258237
mlp_2x100_bn_l2,5,90,141,0.003076475579291582,0.0018484393367543817
mlp_2x100_bn_l2,5,90,142,0.004054378718137741,0.002194385277107358
mlp_2x100_bn_l2,5,90,143,0.0031710213515907526,0.0019510091515257955
mlp_2x100_bn_l2,5,90,144,0.0032238333951681852,0.001837448333390057
mlp_2x100_bn_l2,5,90,145,0.002876975340768695,0.0016531286528334022
mlp_2x100_bn_l2,5,90,146,0.0028464137576520443,0.0016685324953868985
mlp_2x100_bn_l2,5,90,147,0.0028188503347337246,0.0016501899808645248
mlp_2x100_bn_l2,5,90,148,0.002644839696586132,0.0016318453708663583
mlp_2x100_bn_l2,5,90,149,0.0026151605416089296,0.001631461433134973
mlp_2x100_bn_l2,5,90,150,0.0027666527312248945,0.0016920550260692835
mlp_2x100_bn_l2,5,90,151,0.002717157592996955,0.0016922269714996219
mlp_2x100_bn_l2,5,90,152,0.002579354913905263,0.0016971513396129012
mlp_2x100_bn_l2,5,90,153,0.0025765220634639263,0.0016181775135919452
mlp_2x100_bn_l2,5,90,154,0.0026386610697954893,0.0017197431297972798
mlp_2x100_bn_l2,5,90,155,0.002655403921380639,0.0015520501183345914
mlp_2x100_bn_l2,5,90,156,0.0027542596217244864,0.0015954104019328952
mlp_2x100_bn_l2,5,90,157,0.002763024065643549,0.001647201832383871
mlp_2x100_bn_l2,5,90,158,0.0029112629126757383,0.0018984460039064288
mlp_2x100_bn_l2,5,90,159,0.0026806446257978678,0.0016038408502936363
mlp_2x100_bn_l2,5,90,160,0.002534588100388646,0.001498580677434802
mlp_2x100_bn_l2,5,90,161,0.002493922132998705,0.001508365268819034
mlp_2x100_bn_l2,5,90,162,0.00246727978810668,0.001499450532719493
mlp_2x100_bn_l2,5,90,163,0.0023769971448928118,0.0014154548989608884
mlp_2x100_bn_l2,5,90,164,0.00251615047454834,0.0014916103100404143
mlp_2x100_bn_l2,5,90,165,0.0027173664420843124,0.0016262471908703446
mlp_2x100_bn_l2,5,90,166,0.0024207497481256723,0.0014297537272796035
mlp_2x100_bn_l2,5,90,167,0.0024093063548207283,0.0013930356362834573
mlp_2x100_bn_l2,5,90,168,0.002411656780168414,0.0013799610314890742
mlp_2x100_bn_l2,5,90,169,0.0026137116365134716,0.0017453082837164402
mlp_2x100_bn_l2,5,90,170,0.002729021245613694,0.0015378064708784223
mlp_2x100_bn_l2,5,90,171,0.002473415108397603,0.0015809794422239065
mlp_2x100_bn_l2,5,90,172,0.00241903867572546,0.0016441226471215487
mlp_2x100_bn_l2,5,90,173,0.002330167917534709,0.0014485042775049806
mlp_2x100_bn_l2,5,90,174,0.0022102403454482555,0.001472015050239861
mlp_2x100_bn_l2,5,90,175,0.0021144477650523186,0.001504760468378663
mlp_2x100_bn_l2,5,90,176,0.0020587327890098095,0.0014338979963213205
mlp_2x100_bn_l2,5,90,177,0.0021602173801511526,0.0014038009103387594
mlp_2x100_bn_l2,5,90,178,0.0021319445222616196,0.0014822481898590922
mlp_2x100_bn_l2,5,90,179,0.0021527523640543222,0.0014706844231113791
mlp_2x100_bn_l2,5,90,180,0.0020729058887809515,0.0013424730859696865
mlp_2x100_bn_l2,5,90,181,0.0020054897759109735,0.0013968916609883308
mlp_2x100_bn_l2,5,90,182,0.0021002620924264193,0.0013632369227707386
mlp_2x100_bn_l2,5,90,183,0.002114576054736972,0.0012813522480428219
mlp_2x100_bn_l2,5,90,184,0.00195157655980438,0.0013030653353780508
mlp_2x100_bn_l2,5,90,185,0.0018509839428588748,0.0012669262941926718
mlp_2x100_bn_l2,5,90,186,0.0018254247261211276,0.001263201585970819
mlp_2x100_bn_l2,5,90,187,0.0017811370780691504,0.0013004211941733956
mlp_2x100_bn_l2,5,90,188,0.0017501411493867636,0.0012966615613549948
mlp_2x100_bn_l2,5,90,189,0.0017178866546601057,0.0012466215994209051
mlp_2x100_bn_l2,5,90,190,0.001715218648314476,0.0012564841890707612
mlp_2x100_bn_l2,5,90,191,0.0017009194707497954,0.0012156020384281874
mlp_2x100_bn_l2,5,90,192,0.0017113654175773263,0.0012674927711486816
mlp_2x100_bn_l2,5,90,193,0.001727323979139328,0.001211930881254375
mlp_2x100_bn_l2,5,90,194,0.001707636285573244,0.0012528437655419111
mlp_2x100_bn_l2,5,90,195,0.0016741612926125526,0.0012140461476519704
mlp_2x100_bn_l2,5,90,196,0.0016712163342162967,0.0011581119615584612
mlp_2x100_bn_l2,5,90,197,0.001727420138195157,0.0012090133968740702
mlp_2x100_bn_l2,5,90,198,0.0016422851476818323,0.0012127498630434275
mlp_2x100_bn_l2,5,90,199,0.0016061085043475032,0.001213934738188982
mlp_2x100_bn_l2,5,90,200,0.0016406325157731771,0.0011357971234247088
mlp_2x100_bn_l2,10,1,1,0.5169351696968079,0.19891171157360077
mlp_2x100_bn_l2,10,1,2,0.19088128209114075,0.11385498195886612
mlp_2x100_bn_l2,10,1,3,0.0987432450056076,0.06938038021326065
mlp_2x100_bn_l2,10,1,4,0.06504557281732559,0.049511585384607315
mlp_2x100_bn_l2,10,1,5,0.050330448895692825,0.0404219813644886
mlp_2x100_bn_l2,10,1,6,0.04287826269865036,0.03592725470662117
mlp_2x100_bn_l2,10,1,7,0.038421791046857834,0.03242368996143341
mlp_2x100_bn_l2,10,1,8,0.0355859138071537,0.03011581487953663
mlp_2x100_bn_l2,10,1,9,0.03306867182254791,0.028094658628106117
mlp_2x100_bn_l2,10,1,10,0.031206512823700905,0.026779234409332275
mlp_2x100_bn_l2,10,1,11,0.029615383595228195,0.02537095546722412
mlp_2x100_bn_l2,10,1,12,0.02812235988676548,0.023888707160949707
mlp_2x100_bn_l2,10,1,13,0.02681705169379711,0.022627875208854675
mlp_2x100_bn_l2,10,1,14,0.025376392528414726,0.02182307094335556
mlp_2x100_bn_l2,10,1,15,0.02436099760234356,0.02059371955692768
mlp_2x100_bn_l2,10,1,16,0.02319563552737236,0.019782008603215218
mlp_2x100_bn_l2,10,1,17,0.022261880338191986,0.018723666667938232
mlp_2x100_bn_l2,10,1,18,0.021127399057149887,0.017648888751864433
mlp_2x100_bn_l2,10,1,19,0.020131466910243034,0.017003368586301804
mlp_2x100_bn_l2,10,1,20,0.019449088722467422,0.016132857650518417
mlp_2x100_bn_l2,10,1,21,0.018781380727887154,0.015446408651769161
mlp_2x100_bn_l2,10,1,22,0.01817195862531662,0.015319003723561764
mlp_2x100_bn_l2,10,1,23,0.0174873024225235,0.014041929505765438
mlp_2x100_bn_l2,10,1,24,0.016744129359722137,0.013666375540196896
mlp_2x100_bn_l2,10,1,25,0.01637461967766285,0.013212592341005802
mlp_2x100_bn_l2,10,1,26,0.01589699648320675,0.01283490750938654
mlp_2x100_bn_l2,10,1,27,0.015568983741104603,0.012693469412624836
mlp_2x100_bn_l2,10,1,28,0.015297096222639084,0.012392506003379822
mlp_2x100_bn_l2,10,1,29,0.015140553936362267,0.01236865296959877
mlp_2x100_bn_l2,10,1,30,0.014887869358062744,0.011778542771935463
mlp_2x100_bn_l2,10,1,31,0.01487510185688734,0.012252395041286945
mlp_2x100_bn_l2,10,1,32,0.014654926024377346,0.011772197671234608
mlp_2x100_bn_l2,10,1,33,0.014396757818758488,0.011769496835768223
mlp_2x100_bn_l2,10,1,34,0.014264130033552647,0.01180218905210495
mlp_2x100_bn_l2,10,1,35,0.01411688607186079,0.011482426896691322
mlp_2x100_bn_l2,10,1,36,0.013981561176478863,0.011540801264345646
mlp_2x100_bn_l2,10,1,37,0.014008477330207825,0.01125048752874136
mlp_2x100_bn_l2,10,1,38,0.01386065874248743,0.011132064275443554
mlp_2x100_bn_l2,10,1,39,0.013710777275264263,0.011310518719255924
mlp_2x100_bn_l2,10,1,40,0.013736503198742867,0.01100679486989975
mlp_2x100_bn_l2,10,1,41,0.013622584752738476,0.01125265657901764
mlp_2x100_bn_l2,10,1,42,0.013584990054368973,0.01084089558571577
mlp_2x100_bn_l2,10,1,43,0.013599074445664883,0.011105875484645367
mlp_2x100_bn_l2,10,1,44,0.013503538444638252,0.010871957056224346
mlp_2x100_bn_l2,10,1,45,0.013400922529399395,0.010827504098415375
mlp_2x100_bn_l2,10,1,46,0.01348561979830265,0.010799125768244267
mlp_2x100_bn_l2,10,1,47,0.013426755554974079,0.010644174180924892
mlp_2x100_bn_l2,10,1,48,0.013450256548821926,0.01114671304821968
mlp_2x100_bn_l2,10,1,49,0.01336734090000391,0.010890929028391838
mlp_2x100_bn_l2,10,1,50,0.0134437195956707,0.010881198570132256
mlp_2x100_bn_l2,10,1,51,0.013368907384574413,0.010799827054142952
mlp_2x100_bn_l2,10,1,52,0.013503153808414936,0.010802344419062138
mlp_2x100_bn_l2,10,1,53,0.013377358205616474,0.01080208458006382
mlp_2x100_bn_l2,10,1,54,0.01323681604117155,0.010981877334415913
mlp_2x100_bn_l2,10,1,55,0.013284184969961643,0.010843999683856964
mlp_2x100_bn_l2,10,1,56,0.013360871002078056,0.011120201088488102
mlp_2x100_bn_l2,10,1,57,0.013494431041181087,0.010759723372757435
mlp_2x100_bn_l2,10,1,58,0.013326026499271393,0.010789773426949978
mlp_2x100_bn_l2,10,1,59,0.013319682329893112,0.011036488227546215
mlp_2x100_bn_l2,10,1,60,0.013290755450725555,0.01085495576262474
mlp_2x100_bn_l2,10,1,61,0.013218711130321026,0.011359943076968193
mlp_2x100_bn_l2,10,1,62,0.013259124010801315,0.010837741196155548
mlp_2x100_bn_l2,10,1,63,0.013217092491686344,0.010687862522900105
mlp_2x100_bn_l2,10,1,64,0.013319086283445358,0.010779127478599548
mlp_2x100_bn_l2,10,1,65,0.01315043494105339,0.010654809884727001
mlp_2x100_bn_l2,10,1,66,0.013213124126195908,0.010511109605431557
mlp_2x100_bn_l2,10,1,67,0.013242165558040142,0.010418960824608803
mlp_2x100_bn_l2,10,1,68,0.013282629661262035,0.011026578955352306
mlp_2x100_bn_l2,10,1,69,0.013229924254119396,0.01095136720687151
mlp_2x100_bn_l2,10,1,70,0.013174261897802353,0.01084010861814022
mlp_2x100_bn_l2,10,1,71,0.013203260488808155,0.010689784772694111
mlp_2x100_bn_l2,10,1,72,0.013250256888568401,0.010732896625995636
mlp_2x100_bn_l2,10,1,73,0.013110299594700336,0.010847337543964386
mlp_2x100_bn_l2,10,1,74,0.013299703598022461,0.010664491914212704
mlp_2x100_bn_l2,10,1,75,0.013149005360901356,0.010872404091060162
mlp_2x100_bn_l2,10,1,76,0.013189719058573246,0.01100990641862154
mlp_2x100_bn_l2,10,1,77,0.013189493678510189,0.010756892152130604
mlp_2x100_bn_l2,10,1,78,0.013212637975811958,0.010640501976013184
mlp_2x100_bn_l2,10,1,79,0.013137439265847206,0.010624581016600132
mlp_2x100_bn_l2,10,1,80,0.01324380561709404,0.010777348652482033
mlp_2x100_bn_l2,10,1,81,0.01308358833193779,0.010563523508608341
mlp_2x100_bn_l2,10,1,82,0.01309998333454132,0.010651926510035992
mlp_2x100_bn_l2,10,1,83,0.013049651868641376,0.01050401572138071
mlp_2x100_bn_l2,10,1,84,0.0131128691136837,0.010652323253452778
mlp_2x100_bn_l2,10,1,85,0.013119547627866268,0.010755096562206745
mlp_2x100_bn_l2,10,1,86,0.013276809826493263,0.010724593885242939
mlp_2x100_bn_l2,10,1,87,0.013289419002830982,0.01063240971416235
mlp_2x100_bn_l2,10,1,88,0.013189065270125866,0.010715548880398273
mlp_2x100_bn_l2,10,1,89,0.013215742073953152,0.010688036680221558
mlp_2x100_bn_l2,10,1,90,0.013082877732813358,0.010668237693607807
mlp_2x100_bn_l2,10,1,91,0.01298804022371769,0.010587587021291256
mlp_2x100_bn_l2,10,1,92,0.01301376149058342,0.010753967799246311
mlp_2x100_bn_l2,10,1,93,0.013298586942255497,0.010624192655086517
mlp_2x100_bn_l2,10,1,94,0.012999635189771652,0.010636680759489536
mlp_2x100_bn_l2,10,1,95,0.013025658205151558,0.010615190491080284
mlp_2x100_bn_l2,10,1,96,0.012972285971045494,0.010809902101755142
mlp_2x100_bn_l2,10,1,97,0.012970523908734322,0.010594408959150314
mlp_2x100_bn_l2,10,1,98,0.012983912602066994,0.010993125848472118
mlp_2x100_bn_l2,10,1,99,0.013472788967192173,0.011841971427202225
mlp_2x100_bn_l2,10,1,100,0.013360110111534595,0.01059185341000557
mlp_2x100_bn_l2,10,1,101,0.012948672287166119,0.010742424055933952
mlp_2x100_bn_l2,10,1,102,0.013027067296206951,0.010469171218574047
mlp_2x100_bn_l2,10,1,103,0.013567468151450157,0.010807854123413563
mlp_2x100_bn_l2,10,1,104,0.013148474507033825,0.010639593005180359
mlp_2x100_bn_l2,10,1,105,0.01288763340562582,0.010495909489691257
mlp_2x100_bn_l2,10,1,106,0.012957829982042313,0.010699632577598095
mlp_2x100_bn_l2,10,1,107,0.013183968141674995,0.011295813135802746
mlp_2x100_bn_l2,10,1,108,0.013178194873034954,0.010766243562102318
mlp_2x100_bn_l2,10,1,109,0.01339395996183157,0.010802689008414745
mlp_2x100_bn_l2,10,1,110,0.013147587887942791,0.01068416889756918
mlp_2x100_bn_l2,10,1,111,0.013112672604620457,0.010369808413088322
mlp_2x100_bn_l2,10,1,112,0.012875232845544815,0.010656943544745445
mlp_2x100_bn_l2,10,1,113,0.013348978944122791,0.011026912368834019
mlp_2x100_bn_l2,10,1,114,0.013781612738966942,0.011461273767054081
mlp_2x100_bn_l2,10,1,115,0.0140139264985919,0.010864248499274254
mlp_2x100_bn_l2,10,1,116,0.013222633861005306,0.010609427466988564
mlp_2x100_bn_l2,10,1,117,0.012966002337634563,0.010782457888126373
mlp_2x100_bn_l2,10,1,118,0.01293912623077631,0.01081724464893341
mlp_2x100_bn_l2,10,1,119,0.012860387563705444,0.010680707171559334
mlp_2x100_bn_l2,10,1,120,0.01274829637259245,0.010665814392268658
mlp_2x100_bn_l2,10,1,121,0.012749288231134415,0.010841120965778828
mlp_2x100_bn_l2,10,1,122,0.012670275755226612,0.010712144896388054
mlp_2x100_bn_l2,10,1,123,0.013889910653233528,0.011090356856584549
mlp_2x100_bn_l2,10,1,124,0.013651002198457718,0.010762076824903488
mlp_2x100_bn_l2,10,1,125,0.012930303812026978,0.010483021847903728
mlp_2x100_bn_l2,10,1,126,0.012823436409235,0.010516814887523651
mlp_2x100_bn_l2,10,1,127,0.012749220244586468,0.010647371411323547
mlp_2x100_bn_l2,10,1,128,0.012752250768244267,0.010593526996672153
mlp_2x100_bn_l2,10,1,129,0.012731141410768032,0.010767433792352676
mlp_2x100_bn_l2,10,1,130,0.0128870764747262,0.011448215693235397
mlp_2x100_bn_l2,10,1,131,0.012856916524469852,0.010834944434463978
mlp_2x100_bn_l2,10,1,132,0.01280997321009636,0.010618237778544426
mlp_2x100_bn_l2,10,1,133,0.012750286608934402,0.010476524941623211
mlp_2x100_bn_l2,10,1,134,0.012592043727636337,0.011123433709144592
mlp_2x100_bn_l2,10,1,135,0.012588715180754662,0.011192461475729942
mlp_2x100_bn_l2,10,1,136,0.012468603439629078,0.011322475969791412
mlp_2x100_bn_l2,10,1,137,0.012541793286800385,0.011808604933321476
mlp_2x100_bn_l2,10,1,138,0.012619242072105408,0.011734919622540474
mlp_2x100_bn_l2,10,1,139,0.01252950169146061,0.011282077059149742
mlp_2x100_bn_l2,10,1,140,0.012555771507322788,0.010520235635340214
mlp_2x100_bn_l2,10,1,141,0.012429472990334034,0.010675029829144478
mlp_2x100_bn_l2,10,1,142,0.012391544878482819,0.011291412636637688
mlp_2x100_bn_l2,10,1,143,0.012997861951589584,0.011349394917488098
mlp_2x100_bn_l2,10,1,144,0.013381199911236763,0.011914202943444252
mlp_2x100_bn_l2,10,1,145,0.012821945361793041,0.011319808661937714
mlp_2x100_bn_l2,10,1,146,0.012552814558148384,0.010965648107230663
mlp_2x100_bn_l2,10,1,147,0.012624198570847511,0.010583112947642803
mlp_2x100_bn_l2,10,1,148,0.01263707596808672,0.011189758777618408
mlp_2x100_bn_l2,10,1,149,0.012708055786788464,0.011592503637075424
mlp_2x100_bn_l2,10,1,150,0.012396297417581081,0.010826321318745613
mlp_2x100_bn_l2,10,1,151,0.012407045811414719,0.010605848394334316
mlp_2x100_bn_l2,10,1,152,0.012386759743094444,0.01114953774958849
mlp_2x100_bn_l2,10,1,153,0.012327919714152813,0.01038756687194109
mlp_2x100_bn_l2,10,1,154,0.01230610441416502,0.010327252559363842
mlp_2x100_bn_l2,10,1,155,0.012276584282517433,0.010370248928666115
mlp_2x100_bn_l2,10,1,156,0.01225491426885128,0.010781608521938324
mlp_2x100_bn_l2,10,1,157,0.0122599508613348,0.011078817769885063
mlp_2x100_bn_l2,10,1,158,0.012284873053431511,0.010269577614963055
mlp_2x100_bn_l2,10,1,159,0.012509560212492943,0.010916142724454403
mlp_2x100_bn_l2,10,1,160,0.012648137286305428,0.011054272763431072
mlp_2x100_bn_l2,10,1,161,0.012737143784761429,0.010549614205956459
mlp_2x100_bn_l2,10,1,162,0.012392306700348854,0.010509719140827656
mlp_2x100_bn_l2,10,1,163,0.012325076386332512,0.0104292007163167
mlp_2x100_bn_l2,10,1,164,0.012311596423387527,0.010857450775802135
mlp_2x100_bn_l2,10,1,165,0.01225011795759201,0.010613583028316498
mlp_2x100_bn_l2,10,1,166,0.0121829304844141,0.010390033945441246
mlp_2x100_bn_l2,10,1,167,0.012129352428019047,0.010372340679168701
mlp_2x100_bn_l2,10,1,168,0.012083331122994423,0.01055515743792057
mlp_2x100_bn_l2,10,1,169,0.012101728469133377,0.01031319797039032
mlp_2x100_bn_l2,10,1,170,0.01211071852594614,0.010353473015129566
mlp_2x100_bn_l2,10,1,171,0.012116432189941406,0.010366925038397312
mlp_2x100_bn_l2,10,1,172,0.01206926442682743,0.01062135398387909
mlp_2x100_bn_l2,10,1,173,0.012066099792718887,0.010318067856132984
mlp_2x100_bn_l2,10,1,174,0.012117189355194569,0.010363577865064144
mlp_2x100_bn_l2,10,1,175,0.012121917679905891,0.010421864688396454
mlp_2x100_bn_l2,10,1,176,0.012186347506940365,0.010322827845811844
mlp_2x100_bn_l2,10,1,177,0.012153367511928082,0.010269410908222198
mlp_2x100_bn_l2,10,1,178,0.012089124880731106,0.010786841623485088
mlp_2x100_bn_l2,10,1,179,0.012096243910491467,0.010162833146750927
mlp_2x100_bn_l2,10,1,180,0.012068980373442173,0.010501766577363014
mlp_2x100_bn_l2,10,1,181,0.012060114182531834,0.01054307073354721
mlp_2x100_bn_l2,10,1,182,0.012197038158774376,0.01054484024643898
mlp_2x100_bn_l2,10,1,183,0.012019778601825237,0.010305704548954964
mlp_2x100_bn_l2,10,1,184,0.012008246034383774,0.010780556127429008
mlp_2x100_bn_l2,10,1,185,0.011973775923252106,0.01112336665391922
mlp_2x100_bn_l2,10,1,186,0.012007380835711956,0.010249297134578228
mlp_2x100_bn_l2,10,1,187,0.012119090184569359,0.010264202021062374
mlp_2x100_bn_l2,10,1,188,0.012798702344298363,0.010264622047543526
mlp_2x100_bn_l2,10,1,189,0.012636411935091019,0.010236217640340328
mlp_2x100_bn_l2,10,1,190,0.012406122870743275,0.010535810142755508
mlp_2x100_bn_l2,10,1,191,0.012274193577468395,0.01044889260083437
mlp_2x100_bn_l2,10,1,192,0.01217808946967125,0.010490166023373604
mlp_2x100_bn_l2,10,1,193,0.012024681083858013,0.010730081237852573
mlp_2x100_bn_l2,10,1,194,0.012046853080391884,0.010361379012465477
mlp_2x100_bn_l2,10,1,195,0.012089894153177738,0.010870772413909435
mlp_2x100_bn_l2,10,1,196,0.012029480189085007,0.010424784384667873
mlp_2x100_bn_l2,10,1,197,0.011996014043688774,0.010672609321773052
mlp_2x100_bn_l2,10,1,198,0.012044839560985565,0.011065369471907616
mlp_2x100_bn_l2,10,1,199,0.012004014104604721,0.010380364954471588
mlp_2x100_bn_l2,10,1,200,0.01192028634250164,0.010762002319097519
mlp_2x100_bn_l2,10,5,1,0.5171957612037659,0.19845348596572876
mlp_2x100_bn_l2,10,5,2,0.19026626646518707,0.11315013468265533
mlp_2x100_bn_l2,10,5,3,0.09672077745199203,0.06783843040466309
mlp_2x100_bn_l2,10,5,4,0.061994582414627075,0.04679887741804123
mlp_2x100_bn_l2,10,5,5,0.04653700068593025,0.03733505681157112
mlp_2x100_bn_l2,10,5,6,0.03850064054131508,0.032325081527233124
mlp_2x100_bn_l2,10,5,7,0.03355276212096214,0.02858002297580242
mlp_2x100_bn_l2,10,5,8,0.030251147225499153,0.02700706757605076
mlp_2x100_bn_l2,10,5,9,0.027944665402173996,0.024786269292235374
mlp_2x100_bn_l2,10,5,10,0.025909269228577614,0.022976165637373924
mlp_2x100_bn_l2,10,5,11,0.02424396015703678,0.021378830075263977
mlp_2x100_bn_l2,10,5,12,0.022481204941868782,0.020284682512283325
mlp_2x100_bn_l2,10,5,13,0.0210743211209774,0.018695618957281113
mlp_2x100_bn_l2,10,5,14,0.019700663164258003,0.01726542040705681
mlp_2x100_bn_l2,10,5,15,0.01840120740234852,0.01633119024336338
mlp_2x100_bn_l2,10,5,16,0.01733330264687538,0.015385949052870274
mlp_2x100_bn_l2,10,5,17,0.016148485243320465,0.01437830738723278
mlp_2x100_bn_l2,10,5,18,0.015479184687137604,0.013487416319549084
mlp_2x100_bn_l2,10,5,19,0.014450371265411377,0.01291967835277319
mlp_2x100_bn_l2,10,5,20,0.013559892773628235,0.012152082286775112
mlp_2x100_bn_l2,10,5,21,0.012881317175924778,0.011147268116474152
mlp_2x100_bn_l2,10,5,22,0.012249644845724106,0.010489589534699917
mlp_2x100_bn_l2,10,5,23,0.01143847405910492,0.01029801182448864
mlp_2x100_bn_l2,10,5,24,0.011089025996625423,0.009486809372901917
mlp_2x100_bn_l2,10,5,25,0.010514144785702229,0.008994667790830135
mlp_2x100_bn_l2,10,5,26,0.01006054412573576,0.008382773958146572
mlp_2x100_bn_l2,10,5,27,0.009730285033583641,0.008723476901650429
mlp_2x100_bn_l2,10,5,28,0.009420348331332207,0.008249410428106785
mlp_2x100_bn_l2,10,5,29,0.008952015079557896,0.00770210986956954
mlp_2x100_bn_l2,10,5,30,0.008842740207910538,0.007107680197805166
mlp_2x100_bn_l2,10,5,31,0.008404968306422234,0.007213582284748554
mlp_2x100_bn_l2,10,5,32,0.008380306884646416,0.007319154683500528
mlp_2x100_bn_l2,10,5,33,0.00812552310526371,0.007056197617202997
mlp_2x100_bn_l2,10,5,34,0.007954542525112629,0.006621662061661482
mlp_2x100_bn_l2,10,5,35,0.007954413071274757,0.006208243779838085
mlp_2x100_bn_l2,10,5,36,0.0075769610702991486,0.00639322167262435
mlp_2x100_bn_l2,10,5,37,0.007578511722385883,0.006369493901729584
mlp_2x100_bn_l2,10,5,38,0.0076025319285690784,0.006665386259555817
mlp_2x100_bn_l2,10,5,39,0.007470753043889999,0.006262182258069515
mlp_2x100_bn_l2,10,5,40,0.0073378002271056175,0.006298391614109278
mlp_2x100_bn_l2,10,5,41,0.007410435937345028,0.006380507722496986
mlp_2x100_bn_l2,10,5,42,0.007333141751587391,0.005876572337001562
mlp_2x100_bn_l2,10,5,43,0.007206659764051437,0.005800419487059116
mlp_2x100_bn_l2,10,5,44,0.007126419339329004,0.005962905939668417
mlp_2x100_bn_l2,10,5,45,0.007064523175358772,0.005393668543547392
mlp_2x100_bn_l2,10,5,46,0.007150399498641491,0.005575903225690126
mlp_2x100_bn_l2,10,5,47,0.007147376425564289,0.0054956539534032345
mlp_2x100_bn_l2,10,5,48,0.0071132248267531395,0.005423977039754391
mlp_2x100_bn_l2,10,5,49,0.007121248170733452,0.0054624550975859165
mlp_2x100_bn_l2,10,5,50,0.007136248517781496,0.005564769264310598
mlp_2x100_bn_l2,10,5,51,0.007268134504556656,0.005481751170009375
mlp_2x100_bn_l2,10,5,52,0.007253932300955057,0.005914040841162205
mlp_2x100_bn_l2,10,5,53,0.007433370687067509,0.00557551858946681
mlp_2x100_bn_l2,10,5,54,0.007266429718583822,0.005358868278563023
mlp_2x100_bn_l2,10,5,55,0.00739679392427206,0.005387850105762482
mlp_2x100_bn_l2,10,5,56,0.007344049867242575,0.005377773195505142
mlp_2x100_bn_l2,10,5,57,0.007625718601047993,0.005746796727180481
mlp_2x100_bn_l2,10,5,58,0.007592859677970409,0.005646997597068548
mlp_2x100_bn_l2,10,5,59,0.007554445415735245,0.005568694788962603
mlp_2x100_bn_l2,10,5,60,0.007494012359529734,0.005602620542049408
mlp_2x100_bn_l2,10,5,61,0.007579671684652567,0.005401375237852335
mlp_2x100_bn_l2,10,5,62,0.007416150067001581,0.005493243224918842
mlp_2x100_bn_l2,10,5,63,0.007580040022730827,0.005696256645023823
mlp_2x100_bn_l2,10,5,64,0.008027884177863598,0.0058815451338887215
mlp_2x100_bn_l2,10,5,65,0.007698422763496637,0.005643300712108612
mlp_2x100_bn_l2,10,5,66,0.007468120194971561,0.005435483995825052
mlp_2x100_bn_l2,10,5,67,0.0073584942147135735,0.005422176327556372
mlp_2x100_bn_l2,10,5,68,0.007408320903778076,0.006472914945334196
mlp_2x100_bn_l2,10,5,69,0.007380891591310501,0.005481438711285591
mlp_2x100_bn_l2,10,5,70,0.00714368699118495,0.0054436130449175835
mlp_2x100_bn_l2,10,5,71,0.007159915287047625,0.0053228046745061874
mlp_2x100_bn_l2,10,5,72,0.007318756077438593,0.005576798692345619
mlp_2x100_bn_l2,10,5,73,0.007595650386065245,0.005672622937709093
